"","Country.Acronym","Vol.MCI","Vol.Country","Vol.Intersection","Vol.Union","Vol.Unique.MCI","Vol.Unique.Country","Jaccard","Sorensen","NormVol.MCI","NormVol.Country","Dist.Centroid","Country.Name"
"150","PYF",94.6593822446049,10.6108433672917,0,105.270225611897,94.6593822446049,10.6108433672917,0,0,1,1,15.0740445469732,"FRENCH POLYNESIA"
"151","QAT",94.6593822446049,1.18533705049197,0,95.8447192950968,94.6593822446049,1.18533705049197,0,0,1,1,11.0520562154243,"QATAR"
"152","REU",94.6593822446049,24.4233397826313,0,119.082722027236,94.6593822446049,24.4233397826313,0,0,1,1,10.3454966234092,"REUNION"
"153","ROU",94.6593822446049,12.7226447894177,0.496421348733655,106.885605685289,94.1629608958712,12.226223440684,0.00464441723046698,0.00924589267767074,0.99475570897504,0.960981277324777,6.02845643589152,"ROMANIA"
"154","RWA",94.6593822446049,21.4864084018652,0,116.14579064647,94.6593822446049,21.4864084018652,0,0,1,1,9.64206737005332,"RWANDA"
"155","SAU",94.6593822446049,35.0014838027734,0,129.660866047378,94.6593822446049,35.0014838027734,0,0,1,1,9.80194567425191,"SAUDI ARABIA"
"156","SDN",94.6593822446049,61.7312461951618,0,156.390628439767,94.6593822446049,61.7312461951618,0,0,1,1,11.0662273759487,"SUDAN"
"157","SEN",94.6593822446049,32.2638544900551,0,126.92323673466,94.6593822446049,32.2638544900551,0,0,1,1,12.2226344804145,"SENEGAL"
"158","SGP",94.6593822446049,0.736230446756926,0,95.3956126913618,94.6593822446049,0.736230446756926,0,0,1,1,18.6079841499637,"SINGAPORE"
"159","SGS",94.6593822446049,75.8572573263297,0,170.516639570935,94.6593822446049,75.8572573263297,0,0,1,1,16.6105800549711,"SOUTH GEORGIA AND THE SOUTH SANDWICH ISLANDS"
"160","SJM",94.6593822446049,10.5886325482364,0,105.248014792841,94.6593822446049,10.5886325482364,0,0,1,1,13.6114044931745,"SVALBARD AND JAN MAYEN ISLANDS"
"161","SLB",94.6593822446049,51.4572063118455,0,146.11658855645,94.6593822446049,51.4572063118455,0,0,1,1,22.9148821437011,"SOLOMON ISLANDS"
"162","SLE",94.6593822446049,173.048999620206,0,267.708381864811,94.6593822446049,173.048999620206,0,0,1,1,21.6527210747484,"SIERRA LEONE"
"163","SLV",94.6593822446049,19.4325176936379,0,114.091899938243,94.6593822446049,19.4325176936379,0,0,1,1,14.4519185977253,"EL SALVADOR"
"164","SOM",94.6593822446049,37.84704082615,0.0314190727046617,132.47500399805,94.6279631719002,37.8156217534453,0.000237169818882392,0.000474227165393859,0.999668082846521,0.999169840705671,10.4492540080134,"SOMALIA"
"165","STP",94.6593822446049,31.188521961174,0,125.847904205779,94.6593822446049,31.188521961174,0,0,1,1,15.0568913488255,"SAO TOME AND PRINCIPE"
"166","SUR",94.6593822446049,15.2535240321596,0,109.912906276764,94.6593822446049,15.2535240321596,0,0,1,1,16.8147457275639,"SURINAME"
"167","SVK",94.6593822446049,10.0529265185224,0.0565830760892441,104.655725687038,94.6027991685156,9.99634344243312,0.000540659153790112,0.00108073399885093,0.999402245453673,0.99437148217636,6.53969244713946,"SLOVAKIA"
"168","SVN",94.6593822446049,22.015264886726,6.12128689685158,110.553360234479,88.5380953477533,15.8939779898744,0.0553695236749799,0.104929169230079,0.935333542732892,0.721952612046817,6.67584521155267,"SLOVENIA"
"169","SWE",94.6593822446049,36.3811665528304,0.653516712256964,130.387032085178,94.0058655323479,35.7276498405734,0.00501212967122405,0.00997426702275464,0.993096123207647,0.9820369500437,9.3169814744657,"SWEDEN"
"170","SWZ",94.6593822446049,21.2539490267653,11.0280945193363,104.885236752034,83.6312877252686,10.2258545074291,0.105144392679482,0.190281728570424,0.883497079129049,0.481127271668504,4.58499736460838,"SWAZILAND"
"171","SYR",94.6593822446049,34.1697527131517,12.1968840239497,116.632250933807,82.4624982206552,21.972868689202,0.104575569161156,0.189349777563112,0.87114976101965,0.643050269449121,5.97443181924341,"SYRIAN ARAB REPUBLIC"
"172","TCA",94.6593822446049,0.0422729793210808,0,94.701655223926,94.6593822446049,0.0422729793210808,0,0,1,1,9.35573404699925,"TURKS AND CAICOS ISLANDS"
"173","TCD",94.6593822446049,71.5487683448899,0,166.208150589495,94.6593822446049,71.5487683448899,0,0,1,1,10.9256590801954,"CHAD"
"174","TGO",94.6593822446049,14.5899000266377,0,109.249282271243,94.6593822446049,14.5899000266377,0,0,1,1,13.074503901459,"TOGO"
"175","THA",94.6593822446049,88.8805995432016,0,183.539981787806,94.6593822446049,88.8805995432016,0,0,1,1,12.664113184037,"THAILAND"
"176","TJK",94.6593822446049,158.438038135265,21.0675682001027,232.029852179767,73.5918140445021,137.370469935162,0.0907968005072918,0.1664779369816,0.777438139775062,0.867029606980386,8.18301337296866,"TAJIKISTAN"
"177","TKM",94.6593822446049,12.1320367937904,0,106.791419038395,94.6593822446049,12.1320367937904,0,0,1,1,9.01719360720463,"TURKMENISTAN"
"178","TLS",94.6593822446049,20.2421155243825,0,114.901497768987,94.6593822446049,20.2421155243825,0,0,1,1,13.0725421059208,"TIMOR-LESTE"
"179","TON",94.6593822446049,44.7889935360669,0,139.448375780672,94.6593822446049,44.7889935360669,0,0,1,1,11.9364656942466,"TONGA"
"180","TTO",94.6593822446049,30.6831596860405,0,125.342541930645,94.6593822446049,30.6831596860405,0,0,1,1,14.672003315762,"TRINIDAD AND TOBAGO"
"181","TUN",94.6593822446049,31.0522639907242,13.8746625063786,111.83698372895,80.7847197382262,17.1776014843456,0.124061487030135,0.220737901727985,0.853425385023898,0.553183545311763,6.26819463403882,"TUNISIA"
"182","TUR",94.6593822446049,91.8857878698165,50.9902533896949,135.554916724726,43.66912885491,40.8955344801216,0.376159379694369,0.546679963447126,0.461329113072665,0.445069204152249,3.40506135182964,"TURKEY"
"183","TWN",94.6593822446049,260.31744168167,1.77449373089241,353.202330195382,92.8848885137125,258.542947950777,0.00502401479036337,0.00999780048322789,0.981253905436367,0.993183346765284,15.7100138517669,"TAIWAN"
"184","TZA",94.6593822446049,50.1882118983456,0,144.847594142951,94.6593822446049,50.1882118983456,0,0,1,1,9.50467260363225,"TANZANIA, UNITED REPUBLIC OF"
"185","UGA",94.6593822446049,38.6159454354984,0,133.275327680103,94.6593822446049,38.6159454354984,0,0,1,1,9.96342685498423,"UGANDA"
"186","UKR",94.6593822446049,15.6941884344348,0,110.35357067904,94.6593822446049,15.6941884344348,0,0,1,1,7.03171505804878,"UKRAINE"
"187","URY",94.6593822446049,4.69055159322913,4.56479953979135,94.7851342980426,90.0945827048135,0.125752053437778,0.0481594458202463,0.0918933584242208,0.951776575849654,0.0268096514745308,2.69829958642275,"URUGUAY"
"188","USA",94.6593822446049,275.835461667567,74.5523957669601,295.942448145212,20.1069864776448,201.283065900607,0.251915182273477,0.402447683102619,0.212414089347079,0.729721496589842,7.24858018661283,"UNITED STATES"
"189","UZB",94.6593822446049,36.5251825849089,0.80432826123934,130.380236568274,93.8550539833655,35.7208543236695,0.00616909650120284,0.0122625441839844,0.991502920870951,0.977978802450349,8.79745667785644,"UZBEKISTAN"
"190","VEN",94.6593822446049,218.932385338153,0.017783088905618,313.573984493852,94.6415991556993,218.914602249247,5.67109830055647e-05,0.000113415534104702,0.999812136013526,0.999918773602735,15.8144846976694,"VENEZUELA"
"191","VIR",94.6593822446049,2.85516214930757,0,97.5145443939124,94.6593822446049,2.85516214930757,0,0,1,1,10.5569707684807,"VIRGIN ISLANDS (U.S.)"
"192","VNM",94.6593822446049,112.715498418921,0.787682876286992,206.587197787239,93.8716993683179,111.927815542634,0.00381283489356496,0.0075967048059696,0.991678765933084,0.993011760695415,11.786797014406,"VIET NAM"
"193","VUT",94.6593822446049,106.801063211264,0,201.460445455869,94.6593822446049,106.801063211264,0,0,1,1,16.9833571349982,"VANUATU"
"194","WSM",94.6593822446049,104.879642273447,0,199.539024518052,94.6593822446049,104.879642273447,0,0,1,1,26.4404620493729,"SAMOA"
"195","YEM",94.6593822446049,34.3586358228996,5.65625978427101,123.361758283233,89.0031224603339,28.7023760386286,0.0458509984211191,0.087681703206936,0.940246178982502,0.83537589171392,8.06594130173229,"YEMEN"
"196","ZAF",94.6593822446049,71.150855451527,54.1790489719187,111.631188724213,40.4803332726862,16.9718064796083,0.485339711877197,0.653506679982072,0.427642060541689,0.23853271154513,2.53185155272576,"SOUTH AFRICA"
"197","ZMB",94.6593822446049,28.1505019976225,0.483944776471742,122.325939465756,94.1754374681331,27.6665572211507,0.00395619096477259,0.00788120238786676,0.994887513894595,0.982808662647912,7.45387394337251,"ZAMBIA"
"198","ZWE",94.6593822446049,30.9405856164161,8.59774956799861,117.002218293022,86.0616326766063,22.3428360484174,0.0734836458097424,0.136906875286978,0.909171712680508,0.722120658135283,5.84222034947066,"ZIMBABWE"
